id | parent id | depth | numSubcategories | category path | url
    1 |     0 |   0 | 311 |                                                                                  | https://www.amazon.com/gp/site-directory?ref_=nav_em_T1_0_2_2_35__fullstore
  105 |     1 |   1 |   1 | AbeBooks.com                                                                     | https://www.amazon.com/Rare-Collectible-Books-Books/b/131-8326658-6623122?ie=UTF8&node=2056775011
  333 |   105 |   2 |   3 | AbeBooks.com > Show results for                                                  | https://www.amazon.com/Rare-Collectible-Books-Books/b/131-8326658-6623122?ie=UTF8&node=2056775011
  335 |   333 |   3 |   0 | AbeBooks.com > Show results for >  Books                                         | https://www.amazon.com/s/ref=lp_2056775011_ex_n_1?rh=n%3A283155&bbn=283155&ie=UTF8&qid=1585997355
  336 |   333 |   3 |   0 | AbeBooks.com > Show results for > Rare & Collectible Books                       | 
  334 |   333 |   3 |   0 | AbeBooks.com > Show results for > Show results for                               | 
   30 |     1 |   1 |   1 | Accessories                                                                      | https://www.amazon.com/Computer-Accessories-Supplies/b/131-8326658-6623122?ie=UTF8&node=172456
  337 |    30 |   2 |  74 | Accessories > Show results for                                                   | https://www.amazon.com/Computer-Accessories-Supplies/b/131-8326658-6623122?ie=UTF8&node=172456
  377 |   337 |   3 |   0 | Accessories > Show results for >  & Up                                           | https://www.amazon.com/s/ref=lp_172456_nr_p_72_0?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_72%3A1248879011&bbn=172456&ie=UTF8&qid=1585997084&rnid=1248877011
  340 |   337 |   3 |   0 | Accessories > Show results for >  Computers & Accessories                        | https://www.amazon.com/s/ref=lp_172456_ex_n_1?rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966&bbn=541966&ie=UTF8&qid=1585997084
  339 |   337 |   3 |   0 | Accessories > Show results for >  Electronics                                    | https://www.amazon.com/s/ref=lp_172456_ex_n_1?rh=n%3A172282&bbn=172282&ie=UTF8&qid=1585997084
  402 |   337 |   3 |   0 | Accessories > Show results for > $                                               | 
  400 |   337 |   3 |   0 | Accessories > Show results for > $100 to $200                                    | https://www.amazon.com/s/ref=lp_172456_nr_p_36_3?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_36%3A1253506011&bbn=172456&ie=UTF8&qid=1585997084&rnid=386442011
  401 |   337 |   3 |   0 | Accessories > Show results for > $200 & Above                                    | https://www.amazon.com/s/ref=lp_172456_nr_p_36_4?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_36%3A1253507011&bbn=172456&ie=UTF8&qid=1585997084&rnid=386442011
  398 |   337 |   3 |   0 | Accessories > Show results for > $25 to $50                                      | https://www.amazon.com/s/ref=lp_172456_nr_p_36_1?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_36%3A1253504011&bbn=172456&ie=UTF8&qid=1585997084&rnid=386442011
  399 |   337 |   3 |   0 | Accessories > Show results for > $50 to $100                                     | https://www.amazon.com/s/ref=lp_172456_nr_p_36_2?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_36%3A1253505011&bbn=172456&ie=UTF8&qid=1585997084&rnid=386442011
  389 |   337 |   3 |   0 | Accessories > Show results for > (What's this?)                                  | https://www.amazon.com/gp/help/customer/display.html/ref=lp_172456_nr_p_n_global_store_ori_whatsthis?nodeId=202045610&pop-up=1&ie=UTF8&qid=1585997084
  382 |   337 |   3 |   0 | Accessories > Show results for > 1 Star & Up                                     | https://www.amazon.com/s/ref=lp_172456_nr_p_72_3?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_72%3A1248882011&bbn=172456&ie=UTF8&qid=1585997084&rnid=1248877011
  380 |   337 |   3 |   0 | Accessories > Show results for > 2 Stars & Up                                    | https://www.amazon.com/s/ref=lp_172456_nr_p_72_2?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_72%3A1248881011&bbn=172456&ie=UTF8&qid=1585997084&rnid=1248877011
  378 |   337 |   3 |   0 | Accessories > Show results for > 3 Stars & Up                                    | https://www.amazon.com/s/ref=lp_172456_nr_p_72_1?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_72%3A1248880011&bbn=172456&ie=UTF8&qid=1585997084&rnid=1248877011
  376 |   337 |   3 |   0 | Accessories > Show results for > 4 Stars & Up                                    | https://www.amazon.com/s/ref=lp_172456_nr_p_72_0?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_72%3A1248879011&bbn=172456&ie=UTF8&qid=1585997084&rnid=1248877011
  388 |   337 |   3 |   0 | Accessories > Show results for > Amazon Global Store                             | 
  369 |   337 |   3 |   0 | Accessories > Show results for > Anbber                                          | 
  342 |   337 |   3 |   0 | Accessories > Show results for > Audio & Video Accessories                       | https://www.amazon.com/s/ref=lp_172456_nr_n_0?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A11548951011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  417 |   337 |   3 |   0 | Accessories > Show results for > Availability                                    | 
  375 |   337 |   3 |   0 | Accessories > Show results for > Avg. Customer Review                            | 
  343 |   337 |   3 |   0 | Accessories > Show results for > Blank Media                                     | https://www.amazon.com/s/ref=lp_172456_nr_n_1?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A281408&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  344 |   337 |   3 |   0 | Accessories > Show results for > Blue Light Blocking Glasses                     | https://www.amazon.com/s/ref=lp_172456_nr_n_2?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A17919093011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  345 |   337 |   3 |   0 | Accessories > Show results for > Cable Security Devices                          | https://www.amazon.com/s/ref=lp_172456_nr_n_3?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A11036541&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  346 |   337 |   3 |   0 | Accessories > Show results for > Cables & Interconnects                          | https://www.amazon.com/s/ref=lp_172456_nr_n_4?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A172463&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  386 |   337 |   3 |   0 | Accessories > Show results for > Certifications                                  | 
  347 |   337 |   3 |   0 | Accessories > Show results for > Cleaning & Repair                               | https://www.amazon.com/s/ref=lp_172456_nr_n_5?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A281501&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  371 |   337 |   3 |   0 | Accessories > Show results for > Cmple                                           | 
  341 |   337 |   3 |   0 | Accessories > Show results for > Computer Accessories & Peripherals              | 
  348 |   337 |   3 |   0 | Accessories > Show results for > Computer Cable Adapters                         | https://www.amazon.com/s/ref=lp_172456_nr_n_6?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A172472&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  391 |   337 |   3 |   0 | Accessories > Show results for > Condition                                       | 
  367 |   337 |   3 |   0 | Accessories > Show results for > DoorStepInk                                     | 
  387 |   337 |   3 |   0 | Accessories > Show results for > Energy Star                                     | 
  364 |   337 |   3 |   0 | Accessories > Show results for > Featured Brands                                 | 
  374 |   337 |   3 |   0 | Accessories > Show results for > Frustration-Free Packaging                      | 
  349 |   337 |   3 |   0 | Accessories > Show results for > Game Hardware                                   | https://www.amazon.com/s/ref=lp_172456_nr_n_7?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A172487&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  404 |   337 |   3 |   0 | Accessories > Show results for > Go                                              | 
  365 |   337 |   3 |   0 | Accessories > Show results for > HP                                              | 
  350 |   337 |   3 |   0 | Accessories > Show results for > Hard Drive Accessories                          | https://www.amazon.com/s/ref=lp_172456_nr_n_8?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A11548952011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  418 |   337 |   3 |   0 | Accessories > Show results for > Include Out of Stock                            | 
  351 |   337 |   3 |   0 | Accessories > Show results for > Input Devices                                   | https://www.amazon.com/s/ref=lp_172456_nr_n_9?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A172493&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  352 |   337 |   3 |   0 | Accessories > Show results for > Keyboards, Mice & Accessories                   | https://www.amazon.com/s/ref=lp_172456_nr_n_10?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A11548956011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  408 |   337 |   3 |   0 | Accessories > Show results for > LD Products                                     | 
  353 |   337 |   3 |   0 | Accessories > Show results for > Memory Card Accessories                         | https://www.amazon.com/s/ref=lp_172456_nr_n_11?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A11548957011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  354 |   337 |   3 |   0 | Accessories > Show results for > Memory Cards                                    | https://www.amazon.com/s/ref=lp_172456_nr_n_12?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A516866&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  355 |   337 |   3 |   0 | Accessories > Show results for > Monitor Accessories                             | https://www.amazon.com/s/ref=lp_172456_nr_n_13?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A281062&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  407 |   337 |   3 |   0 | Accessories > Show results for > Moon Tech                                       | 
  370 |   337 |   3 |   0 | Accessories > Show results for > Movo                                            | 
  393 |   337 |   3 |   0 | Accessories > Show results for > New                                             | https://www.amazon.com/s/ref=lp_172456_nr_p_n_condition-type_0?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_n_condition-type%3A2224371011&bbn=172456&ie=UTF8&qid=1585997084&rnid=2224369011
  384 |   337 |   3 |   0 | Accessories > Show results for > New & Upcoming                                  | 
  385 |   337 |   3 |   0 | Accessories > Show results for > New Arrivals                                    | https://www.amazon.com/s/ref=lp_172456_nr_p_n_date_0?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_n_date%3A1249033011&bbn=172456&ie=UTF8&qid=1585997084&rnid=1249031011
  409 |   337 |   3 |   0 | Accessories > Show results for > Original Supply                                 | 
  373 |   337 |   3 |   0 | Accessories > Show results for > Packaging Option                                | 
  414 |   337 |   3 |   0 | Accessories > Show results for > PageOneWebMarketing                             | 
  396 |   337 |   3 |   0 | Accessories > Show results for > Price                                           | 
  356 |   337 |   3 |   0 | Accessories > Show results for > Printer Accessories                             | https://www.amazon.com/s/ref=lp_172456_nr_n_14?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A172636&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  357 |   337 |   3 |   0 | Accessories > Show results for > Printer Ink & Toner                             | https://www.amazon.com/s/ref=lp_172456_nr_n_15?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A172638&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  363 |   337 |   3 |   0 | Accessories > Show results for > Refine by                                       | 
  395 |   337 |   3 |   0 | Accessories > Show results for > Renewed                                         | https://www.amazon.com/s/ref=lp_172456_nr_p_n_condition-type_2?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_n_condition-type%3A16907720011&bbn=172456&ie=UTF8&qid=1585997084&rnid=2224369011
  411 |   337 |   3 |   0 | Accessories > Show results for > River City Electronics                          | 
  410 |   337 |   3 |   0 | Accessories > Show results for > Rock Bottom Sales                               | 
  358 |   337 |   3 |   0 | Accessories > Show results for > Scanner Accessories                             | https://www.amazon.com/s/ref=lp_172456_nr_n_16?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A172585&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  372 |   337 |   3 |   0 | Accessories > Show results for > See more                                        | https://www.amazon.com/gp/search/other/ref=lp_172456_sa_p_89?rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456&bbn=172456&pickerToList=lbr_brands_browse-bin&ie=UTF8&qid=1585997084
  405 |   337 |   3 |   0 | Accessories > Show results for > Seller                                          | 
  338 |   337 |   3 |   0 | Accessories > Show results for > Show results for                                | 
  413 |   337 |   3 |   0 | Accessories > Show results for > Speedy Inks                                     | 
  412 |   337 |   3 |   0 | Accessories > Show results for > Supplies_Outlet                                 | 
  368 |   337 |   3 |   0 | Accessories > Show results for > UNICOO                                          | 
  415 |   337 |   3 |   0 | Accessories > Show results for > USA Advantage                                   | 
  359 |   337 |   3 |   0 | Accessories > Show results for > USB Gadgets                                     | https://www.amazon.com/s/ref=lp_172456_nr_n_17?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A11548961011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  360 |   337 |   3 |   0 | Accessories > Show results for > USB Hubs                                        | https://www.amazon.com/s/ref=lp_172456_nr_n_18?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A17387627011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  397 |   337 |   3 |   0 | Accessories > Show results for > Under $25                                       | https://www.amazon.com/s/ref=lp_172456_nr_p_36_0?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_36%3A1253503011&bbn=172456&ie=UTF8&qid=1585997084&rnid=386442011
  361 |   337 |   3 |   0 | Accessories > Show results for > Uninterruptible Power Supply (UPS)              | https://www.amazon.com/s/ref=lp_172456_nr_n_19?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A764572&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  394 |   337 |   3 |   0 | Accessories > Show results for > Used                                            | https://www.amazon.com/s/ref=lp_172456_nr_p_n_condition-type_1?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cp_n_condition-type%3A2224373011&bbn=172456&ie=UTF8&qid=1585997084&rnid=2224369011
  366 |   337 |   3 |   0 | Accessories > Show results for > VicTsing                                        | 
  362 |   337 |   3 |   0 | Accessories > Show results for > Video Projector Accessories                     | https://www.amazon.com/s/ref=lp_172456_nr_n_20?fst=as%3Aoff&rh=n%3A172282%2Cn%3A%21493964%2Cn%3A541966%2Cn%3A172456%2Cn%3A1232269011&bbn=172456&ie=UTF8&qid=1585997084&rnid=172456
  406 |   337 |   3 |   0 | Accessories > Show results for > Your Toner Source                               | 
  262 |     1 |   1 |   0 | Alexa App                                                                        | https://www.amazon.com/gp/help/customer/display.html/131-8326658-6623122?ie=UTF8&nodeId=201602060
  127 |     1 |   1 |   1 | Alexa Skills                                                                     | https://www.amazon.com/alexa-skills/b/131-8326658-6623122?ie=UTF8&node=13727921011
  419 |   127 |   2 |   2 | Alexa Skills > Show results for                                                  | https://www.amazon.com/alexa-skills/b/131-8326658-6623122?ie=UTF8&node=13727921011
  421 |   419 |   3 |   0 | Alexa Skills > Show results for > Alexa Skills                                   | 
  420 |   419 |   3 |   0 | Alexa Skills > Show results for > Show results for                               | 
  292 |     1 |   1 |   1 | All Apps and Games                                                               | https://www.amazon.com/mobile-apps/b/131-8326658-6623122?ie=UTF8&node=2350149011
  422 |   292 |   2 |   2 | All Apps and Games > Show results for                                            | https://www.amazon.com/mobile-apps/b/131-8326658-6623122?ie=UTF8&node=2350149011
  424 |   422 |   3 |   0 | All Apps and Games > Show results for > Apps & Games                             | 
  423 |   422 |   3 |   0 | All Apps and Games > Show results for > Show results for                         | 
   22 |     1 |   1 |   1 | All Beauty                                                                       | https://www.amazon.com/Beauty-Makeup-Skin-Hair-Products/b/131-8326658-6623122?ie=UTF8&node=3760911
  425 |    22 |   2 |  63 | All Beauty > Show results for                                                    | https://www.amazon.com/Beauty-Makeup-Skin-Hair-Products/b/131-8326658-6623122?ie=UTF8&node=3760911
  462 |   425 |   3 |   0 | All Beauty > Show results for >  & Up                                            | https://www.amazon.com/s/ref=lp_3760911_nr_p_72_0?fst=as%3Aoff&rh=n%3A3760911%2Cp_72%3A1248873011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=1248871011
  478 |   425 |   3 |   0 | All Beauty > Show results for > $                                                | 
  476 |   425 |   3 |   0 | All Beauty > Show results for > $100 to $200                                     | https://www.amazon.com/s/ref=lp_3760911_nr_p_36_3?fst=as%3Aoff&rh=n%3A3760911%2Cp_36%3A1253953011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=386662011
  477 |   425 |   3 |   0 | All Beauty > Show results for > $200 & Above                                     | https://www.amazon.com/s/ref=lp_3760911_nr_p_36_4?fst=as%3Aoff&rh=n%3A3760911%2Cp_36%3A1253954011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=386662011
  474 |   425 |   3 |   0 | All Beauty > Show results for > $25 to $50                                       | https://www.amazon.com/s/ref=lp_3760911_nr_p_36_1?fst=as%3Aoff&rh=n%3A3760911%2Cp_36%3A1253951011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=386662011
  475 |   425 |   3 |   0 | All Beauty > Show results for > $50 to $100                                      | https://www.amazon.com/s/ref=lp_3760911_nr_p_36_2?fst=as%3Aoff&rh=n%3A3760911%2Cp_36%3A1253952011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=386662011
  467 |   425 |   3 |   0 | All Beauty > Show results for > 1 Star & Up                                      | https://www.amazon.com/s/ref=lp_3760911_nr_p_72_3?fst=as%3Aoff&rh=n%3A3760911%2Cp_72%3A1248876011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=1248871011
  465 |   425 |   3 |   0 | All Beauty > Show results for > 2 Stars & Up                                     | https://www.amazon.com/s/ref=lp_3760911_nr_p_72_2?fst=as%3Aoff&rh=n%3A3760911%2Cp_72%3A1248875011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=1248871011
  463 |   425 |   3 |   0 | All Beauty > Show results for > 3 Stars & Up                                     | https://www.amazon.com/s/ref=lp_3760911_nr_p_72_1?fst=as%3Aoff&rh=n%3A3760911%2Cp_72%3A1248874011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=1248871011
  461 |   425 |   3 |   0 | All Beauty > Show results for > 4 Stars & Up                                     | https://www.amazon.com/s/ref=lp_3760911_nr_p_72_0?fst=as%3Aoff&rh=n%3A3760911%2Cp_72%3A1248873011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=1248871011
  451 |   425 |   3 |   0 | All Beauty > Show results for > A&A                                              | 
  442 |   425 |   3 |   0 | All Beauty > Show results for > Alcohol Free                                     | 
  445 |   425 |   3 |   0 | All Beauty > Show results for > Ammonia Free                                     | 
  452 |   425 |   3 |   0 | All Beauty > Show results for > AsaVea                                           | 
  440 |   425 |   3 |   0 | All Beauty > Show results for > Attributes                                       | 
  493 |   425 |   3 |   0 | All Beauty > Show results for > Availability                                     | 
  460 |   425 |   3 |   0 | All Beauty > Show results for > Avg. Customer Review                             | 
  487 |   425 |   3 |   0 | All Beauty > Show results for > Bargains N More                                  | 
  427 |   425 |   3 |   0 | All Beauty > Show results for > Beauty & Personal Care                           | 
  485 |   425 |   3 |   0 | All Beauty > Show results for > Beauty Temptation                                | 
  486 |   425 |   3 |   0 | All Beauty > Show results for > BuyWigAndHair                                    | 
  454 |   425 |   3 |   0 | All Beauty > Show results for > FONTAR                                           | 
  449 |   425 |   3 |   0 | All Beauty > Show results for > Featured Brands                                  | 
  432 |   425 |   3 |   0 | All Beauty > Show results for > Foot, Hand & Nail Care                           | https://www.amazon.com/s/ref=lp_3760911_nr_n_4?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A17242866011&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  431 |   425 |   3 |   0 | All Beauty > Show results for > Fragrance                                        | https://www.amazon.com/s/ref=lp_3760911_nr_n_3?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A11056591&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  459 |   425 |   3 |   0 | All Beauty > Show results for > Frustration-Free Packaging                       | 
  480 |   425 |   3 |   0 | All Beauty > Show results for > Go                                               | 
  430 |   425 |   3 |   0 | All Beauty > Show results for > Hair Care                                        | https://www.amazon.com/s/ref=lp_3760911_nr_n_2?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A11057241&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  488 |   425 |   3 |   0 | All Beauty > Show results for > Hair Style 21                                    | 
  441 |   425 |   3 |   0 | All Beauty > Show results for > Hypoallergenic                                   | 
  494 |   425 |   3 |   0 | All Beauty > Show results for > Include Out of Stock                             | 
  489 |   425 |   3 |   0 | All Beauty > Show results for > Insideout                                        | 
  491 |   425 |   3 |   0 | All Beauty > Show results for > JK Beauty 626                                    | 
  456 |   425 |   3 |   0 | All Beauty > Show results for > LATIBELL                                         | 
  470 |   425 |   3 |   0 | All Beauty > Show results for > Last 30 days                                     | https://www.amazon.com/s/ref=lp_3760911_nr_p_n_date_0?fst=as%3Aoff&rh=n%3A3760911%2Cp_n_date%3A1249028011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=1249027011
  471 |   425 |   3 |   0 | All Beauty > Show results for > Last 90 days                                     | https://www.amazon.com/s/ref=lp_3760911_nr_p_n_date_1?fst=as%3Aoff&rh=n%3A3760911%2Cp_n_date%3A1249029011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=1249027011
  428 |   425 |   3 |   0 | All Beauty > Show results for > Makeup                                           | https://www.amazon.com/s/ref=lp_3760911_nr_n_0?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A11058281&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  469 |   425 |   3 |   0 | All Beauty > Show results for > New Arrivals                                     | 
  447 |   425 |   3 |   0 | All Beauty > Show results for > Oil Free                                         | 
  436 |   425 |   3 |   0 | All Beauty > Show results for > Oral Care                                        | https://www.amazon.com/s/ref=lp_3760911_nr_n_8?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A10079992011&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  453 |   425 |   3 |   0 | All Beauty > Show results for > PURA D'OR                                        | 
  458 |   425 |   3 |   0 | All Beauty > Show results for > Packaging Option                                 | 
  443 |   425 |   3 |   0 | All Beauty > Show results for > Paraben Free                                     | 
  435 |   425 |   3 |   0 | All Beauty > Show results for > Personal Care                                    | https://www.amazon.com/s/ref=lp_3760911_nr_n_7?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A3777891&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  483 |   425 |   3 |   0 | All Beauty > Show results for > Pharmapacks                                      | 
  438 |   425 |   3 |   0 | All Beauty > Show results for > Premium Beauty                                   | 
  450 |   425 |   3 |   0 | All Beauty > Show results for > Premium Nature                                   | 
  439 |   425 |   3 |   0 | All Beauty > Show results for > Premium Selection                                | https://www.amazon.com/s/ref=lp_3760911_nr_p_n_feature_ten_brow_0?fst=as%3Aoff&rh=n%3A3760911%2Cp_n_feature_ten_browse-bin%3A15863143011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=15863142011
  472 |   425 |   3 |   0 | All Beauty > Show results for > Price                                            | 
  437 |   425 |   3 |   0 | All Beauty > Show results for > Refine by                                        | 
  484 |   425 |   3 |   0 | All Beauty > Show results for > S-beauty                                         | 
  448 |   425 |   3 |   0 | All Beauty > Show results for > See more                                         | https://www.amazon.com/gp/search/other/ref=lp_3760911_sa_p_n_theme_browse-bin?rh=n%3A3760911&bbn=3760911&pickerToList=theme_browse-bin&ie=UTF8&qid=1585998019
  481 |   425 |   3 |   0 | All Beauty > Show results for > Seller                                           | 
  434 |   425 |   3 |   0 | All Beauty > Show results for > Shave & Hair Removal                             | https://www.amazon.com/s/ref=lp_3760911_nr_n_6?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A3778591&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  426 |   425 |   3 |   0 | All Beauty > Show results for > Show results for                                 | 
  429 |   425 |   3 |   0 | All Beauty > Show results for > Skin Care                                        | https://www.amazon.com/s/ref=lp_3760911_nr_n_1?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A11060451&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  446 |   425 |   3 |   0 | All Beauty > Show results for > Sulfate Free                                     | 
  433 |   425 |   3 |   0 | All Beauty > Show results for > Tools & Accessories                              | https://www.amazon.com/s/ref=lp_3760911_nr_n_5?fst=as%3Aoff&rh=n%3A3760911%2Cn%3A%2111055981%2Cn%3A11062741&bbn=11055981&ie=UTF8&qid=1585998019&rnid=11055981
  473 |   425 |   3 |   0 | All Beauty > Show results for > Under $25                                        | https://www.amazon.com/s/ref=lp_3760911_nr_p_36_0?fst=as%3Aoff&rh=n%3A3760911%2Cp_36%3A1253950011&bbn=3760911&ie=UTF8&qid=1585998019&rnid=386662011
  444 |   425 |   3 |   0 | All Beauty > Show results for > Unscented                                        | 
  490 |   425 |   3 |   0 | All Beauty > Show results for > Vitabox                                          | 
  455 |   425 |   3 |   0 | All Beauty > Show results for > WINNER                                           | 
  482 |   425 |   3 |   0 | All Beauty > Show results for > liu gui yang                                     | 
   60 |     1 |   1 |   0 | All Handmade                                                                     | https://www.amazon.com/Handmade/b/131-8326658-6623122?ie=UTF8&node=11260432011
  301 |     1 |   1 |   1 | All Outdoor Recreation                                                           | https://www.amazon.com/outdoor-recreation/b/131-8326658-6623122?ie=UTF8&node=706814011
  495 |   301 |   2 |  68 | All Outdoor Recreation > Outdoor Recreation Deals                                | https://www.amazon.com/outdoor-recreation/b/131-8326658-6623122?ie=UTF8&node=706814011
  498 |   495 |   3 |   0 | All Outdoor Recreation > Outdoor Recreation Deals >                              | 
